case_id,channel,checkpoint,dense_mse,dense_vs_full_limit_gathered_max_abs,dense_vs_pruned_max_abs,module_route_reduction,pruned_mse,query_route_reduction,region,relative_mse_degradation
0277,temperature,stage2_1007_best,0.0073519060388207436,1.9073486328125e-06,0.045760154724121094,0.0,0.0073484256863594055,0.29429117838541663,far_field_fluid,-0.000473394578624987
0277,__all__,stage2_1007_best,0.002639389829710126,1.9073486328125e-06,0.045760154724121094,0.0,0.002657512901350856,0.29429117838541663,far_field_fluid,0.006866386858329409
0278,u,stage2_1007_best,0.011201029643416405,9.5367431640625e-07,0.05314469337463379,0.0,0.011118710972368717,0.36474609375,whole,-0.007349205713072256
0278,v,stage2_1007_best,0.14265042543411255,9.5367431640625e-07,0.05314469337463379,0.0,0.14369378983974457,0.36474609375,whole,0.007314134552749222
0278,p,stage2_1007_best,0.021566566079854965,9.5367431640625e-07,0.05314469337463379,0.0,0.021377816796302795,0.36474609375,whole,-0.008751939592667835
0278,omega,stage2_1007_best,0.2350507527589798,9.5367431640625e-07,0.05314469337463379,0.0,0.23575855791568756,0.36474609375,whole,0.0030112864919583752
0278,temperature,stage2_1007_best,0.008322399109601974,9.5367431640625e-07,0.05314469337463379,0.0,0.008137354627251625,0.36474609375,whole,-0.022234511937411678
0278,__all__,stage2_1007_best,0.08375822752714157,9.5367431640625e-07,0.05314469337463379,0.0,0.08401724696159363,0.36474609375,whole,0.0030924655654648676
0278,u,stage2_1007_best,0.00158903026022017,9.5367431640625e-07,0.05314469337463379,0.0,0.001601250609382987,0.36474609375,fluid,0.0076904445867027075
0278,v,stage2_1007_best,0.0026667839847505093,9.5367431640625e-07,0.05314469337463379,0.0,0.0026481468230485916,0.36474609375,fluid,-0.006988628178544145
0278,p,stage2_1007_best,0.005136932712048292,9.5367431640625e-07,0.05314469337463379,0.0,0.005143734160810709,0.36474609375,fluid,0.0013240291714284186
0278,omega,stage2_1007_best,0.008236519992351532,9.5367431640625e-07,0.05314469337463379,0.0,0.008251243270933628,0.36474609375,fluid,0.0017875605954660707
0278,temperature,stage2_1007_best,0.007461779750883579,9.5367431640625e-07,0.05314469337463379,0.0,0.007333655841648579,0.36474609375,fluid,-0.017170690306133593
0278,__all__,stage2_1007_best,0.005018208641558886,9.5367431640625e-07,0.05314469337463379,0.0,0.0049956063739955425,0.36474609375,fluid,-0.00450405098268727
0278,u,stage2_1007_best,0.009649834595620632,9.5367431640625e-07,0.05314469337463379,0.0,0.009599857032299042,0.36474609375,near_interface_fluid,-0.005179110877638427
0278,v,stage2_1007_best,0.023755187168717384,9.5367431640625e-07,0.05314469337463379,0.0,0.023606980219483376,0.36474609375,near_interface_fluid,-0.006238929972699977
0278,p,stage2_1007_best,0.0483485609292984,9.5367431640625e-07,0.05314469337463379,0.0,0.04740309342741966,0.36474609375,near_interface_fluid,-0.019555235641063335
0278,omega,stage2_1007_best,0.12744249403476715,9.5367431640625e-07,0.05314469337463379,0.0,0.1273593008518219,0.36474609375,near_interface_fluid,-0.0006527899785338147
0278,temperature,stage2_1007_best,0.011699552647769451,9.5367431640625e-07,0.05314469337463379,0.0,0.011750533245503902,0.36474609375,near_interface_fluid,0.004357482655045864
0278,__all__,stage2_1007_best,0.044179122895002365,9.5367431640625e-07,0.05314469337463379,0.0,0.04394394904375076,0.36474609375,near_interface_fluid,-0.005323189684198224
0278,u,stage2_1007_best,0.0010456249583512545,9.5367431640625e-07,0.05314469337463379,0.0,0.0010508111445233226,0.36474609375,far_field_fluid,0.004959891336417331
0278,v,stage2_1007_best,0.0008623715839348733,9.5367431640625e-07,0.05314469337463379,0.0,0.0008622028399258852,0.36474609375,far_field_fluid,-0.0001956743614141229
0278,p,stage2_1007_best,0.0027926031034439802,9.5367431640625e-07,0.05314469337463379,0.0,0.002844658913090825,0.36474609375,far_field_fluid,0.01864060438185684
0278,omega,stage2_1007_best,0.00217431946657598,9.5367431640625e-07,0.05314469337463379,0.0,0.002195643726736307,0.36474609375,far_field_fluid,0.009807326148768487
0278,temperature,stage2_1007_best,0.007157765328884125,9.5367431640625e-07,0.05314469337463379,0.0,0.007028429768979549,0.36474609375,far_field_fluid,-0.0180692651912826
0278,__all__,stage2_1007_best,0.002806536853313446,9.5367431640625e-07,0.05314469337463379,0.0,0.0027963491156697273,0.36474609375,far_field_fluid,-0.0036300031591214987
0279,u,stage2_1007_best,0.017949000000953674,1.9073486328125e-06,0.05509757995605469,0.0,0.017829155549407005,0.39776611328125,whole,-0.006676943090996789
0279,v,stage2_1007_best,0.19650258123874664,1.9073486328125e-06,0.05509757995605469,0.0,0.19766804575920105,0.39776611328125,whole,0.005931039241863144
0279,p,stage2_1007_best,0.01768835075199604,1.9073486328125e-06,0.05509757995605469,0.0,0.017528336495161057,0.39776611328125,whole,-0.00904630731708704
0279,omega,stage2_1007_best,0.31849074363708496,1.9073486328125e-06,0.05509757995605469,0.0,0.3192813992500305,0.39776611328125,whole,0.002482507353012733
