label,checkpoint,checkpoint_epoch,architecture,case_id,phase,status,median_wall_ms,p95_wall_ms,median_cuda_event_ms,peak_incremental_allocated_mib,peak_incremental_reserved_mib,baseline_allocated_mib,baseline_reserved_mib,application_grid_query_count,direct_query_count
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0285,preparation_plus_one_query,complete,23.545613512396812,29.36277585104108,23.525279998779297,35.50634765625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0285,prepared_p2_decode,complete,6.6018011420965195,6.670442223548889,6.57919979095459,363.04345703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0286,application_evaluator,complete,30.279277823865414,30.4746407084167,30.25721549987793,364.029296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0286,full_forward,complete,36.49554867297411,36.85283400118351,36.47206497192383,363.724609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0286,preparation_plus_one_query,complete,43.27447060495615,44.06698793172836,43.248863220214844,35.50634765625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0286,prepared_p2_decode,complete,6.720812991261482,6.779146008193493,6.701056003570557,363.04345703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0287,application_evaluator,complete,28.739667497575283,28.812583349645138,28.694400787353516,364.029296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0287,full_forward,complete,28.299380093812943,29.127350356429815,28.266496658325195,363.724609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0287,preparation_plus_one_query,complete,24.62761476635933,25.503860600292683,24.605695724487305,35.50634765625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0287,prepared_p2_decode,complete,6.596492603421211,6.648287735879421,6.577055931091309,363.04345703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0288,application_evaluator,complete,27.944859117269516,27.989865746349096,27.925376892089844,364.029296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0288,full_forward,complete,27.810760773718357,30.738954339176416,27.786239624023438,363.724609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0288,preparation_plus_one_query,complete,24.828203953802586,25.32025771215558,24.806400299072266,35.50634765625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0288,prepared_p2_decode,complete,8.629471063613892,8.950048685073853,8.605888366699219,363.04345703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0289,application_evaluator,complete,29.93621025234461,30.121265910565853,29.913312911987305,364.029296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0289,full_forward,complete,28.980763629078865,40.857972390949726,28.95769691467285,363.724609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0289,preparation_plus_one_query,complete,25.211499072611332,25.479527190327644,25.186304092407227,35.50634765625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0289,prepared_p2_decode,complete,6.555146537721157,7.268713880330324,6.533120155334473,363.04345703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0290,application_evaluator,complete,29.916655272245407,32.8797971829772,29.895103454589844,364.029296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0290,full_forward,complete,28.106894344091415,30.43742887675762,28.073984146118164,363.724609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0290,preparation_plus_one_query,complete,23.628028109669685,26.121995504945517,23.606239318847656,35.50634765625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0290,prepared_p2_decode,complete,6.637001410126686,6.688797380775213,6.609824180603027,363.04345703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0291,application_evaluator,complete,53.56451775878668,56.41074385493994,53.524383544921875,364.029296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0291,full_forward,complete,29.54174019396305,29.842705838382244,29.519840240478516,363.724609375,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0291,preparation_plus_one_query,complete,25.17657820135355,32.5674613006413,25.151487350463867,35.50634765625,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0291,prepared_p2_decode,complete,6.825018674135208,8.3564979955554,6.803455829620361,363.04345703125,0.0,22.09326171875,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0292,application_evaluator,complete,29.138607904314995,29.876314289867878,29.117631912231445,364.029296875,0.0,21.82861328125,462.0,8192,8192
1404,/home/wanglz/Desktop/src/ModularDT/HONF_Proj/Trained_Results/ThermalChannel/HONF_Forward_Runs/Run_1404_20260916_092508_routing_only_pairwise/best_by_field_mse_model.pt,4890,legacy_honf,0292,full_forward,complete,28.097394853830338,28.430041577666998,28.07472038269043,363.724609375,0.0,21.82861328125,462.0,8192,8192
