additive_energy,additive_energy_fraction,additive_is_dominant,case_id,channel,checkpoint,edge,environment_dominant_occupancy,module_dominant_occupancy,pairwise_abs_mean,pairwise_contribution_fraction,query_dominant_occupancy,query_mean_probability,region,region_scale_x,region_scale_y,region_x,region_y,source_scale_x,source_scale_y,source_x,source_y
,,,0280,unavailable,classic_1000_best,5,0.328125,0.0,2.6100102192242502,0.1323804244415445,0.1785888671875,0.1869662011879345,whole,2.278505802154541,1.261183738708496,3.0276706218719482,2.2357959747314453,2.3529884815216064,1.274769902229309,5.430943012237549,3.4438374042510986
,,,0281,unavailable,classic_1000_best,0,0.046875,0.75,2.9949420338360255,0.14710447087970321,0.154296875,0.14384158614692863,whole,2.361354351043701,0.36233749985694885,7.667183876037598,0.44201698899269104,2.753112316131592,1.615291714668274,6.116964817047119,2.627671003341675
,,,0281,unavailable,classic_1000_best,1,0.3072916666666667,0.16666666666666666,4.607628208927963,0.22631580245197244,0.2142333984375,0.21481941099194546,whole,2.7009565830230713,0.9979196786880493,7.453498363494873,3.879866123199463,3.234804391860962,1.4611434936523438,6.369004726409912,3.3911290168762207
,,,0281,unavailable,classic_1000_best,2,0.078125,0.0,2.9569874320268354,0.14524023058606403,0.1927490234375,0.16254295086825965,whole,2.066161870956421,0.6483484506607056,9.699442863464355,5.183384418487549,3.4034457206726074,1.248612403869629,6.307738780975342,3.7215073108673096
,,,0281,unavailable,classic_1000_best,3,0.078125,0.0,4.182422859147664,0.20543072110883395,0.110595703125,0.14379456765791326,whole,2.565150260925293,0.8112602233886719,3.231105089187622,5.162413120269775,3.276904821395874,1.3129677772521973,5.862092018127441,3.6253254413604736
,,,0281,unavailable,classic_1000_best,4,0.16145833333333334,0.0,2.8934015979161813,0.14211704476923814,0.13232421875,0.14008449495595826,whole,2.0913174152374268,0.8393300175666809,8.263711929321289,1.4804887771606445,3.013719081878662,1.5916874408721924,6.376142978668213,2.995945692062378
,,,0281,unavailable,classic_1000_best,5,0.328125,0.08333333333333333,2.7239041354212077,0.1337917302041882,0.19580078125,0.1949169893789947,whole,2.241532325744629,1.2702813148498535,3.0090134143829346,2.2301948070526123,2.822214365005493,1.5971790552139282,5.740659713745117,2.8934545516967773
,,,0282,unavailable,classic_1000_best,0,0.052083333333333336,0.75,0.7844743379131387,0.04666884327845276,0.1566162109375,0.14938036253641582,whole,2.4002315998077393,0.38167643547058105,7.601079940795898,0.44132617115974426,3.027618646621704,0.4819841980934143,5.323083877563477,2.8329660892486572
,,,0282,unavailable,classic_1000_best,1,0.3020833333333333,0.16666666666666666,5.718783332513112,0.3402138096683459,0.2080078125,0.20761172552986604,whole,2.682595729827881,0.9933789968490601,7.490671157836914,3.8917033672332764,2.7650160789489746,0.4437129497528076,6.20875358581543,2.970543384552002
,,,0282,unavailable,classic_1000_best,2,0.07291666666666667,0.0,0.6421912341090774,0.03820433710956034,0.18798828125,0.15159254548174783,whole,2.025826930999756,0.6473992466926575,9.760411262512207,5.183818817138672,2.8789000511169434,0.4614222049713135,6.061911106109619,2.949204683303833
,,,0282,unavailable,classic_1000_best,3,0.08333333333333333,0.0,1.6325474311619246,0.09712121420340532,0.1072998046875,0.13779879701090433,whole,2.6987435817718506,0.8388972282409668,3.4040017127990723,5.153274059295654,2.9146974086761475,0.46653953194618225,5.944329738616943,2.9306771755218506
,,,0282,unavailable,classic_1000_best,4,0.16666666666666666,0.08333333333333333,2.6710901570668284,0.15890473645623862,0.159423828125,0.16008890704213405,whole,2.1269326210021973,0.8754199147224426,8.203100204467773,1.4963215589523315,2.8793466091156006,0.4592912793159485,5.779229640960693,2.902318000793457
,,,0282,unavailable,classic_1000_best,5,0.3229166666666667,0.0,5.3602938733298515,0.318887059283997,0.1806640625,0.19352766239893193,whole,2.2378714084625244,1.2853419780731201,2.9930005073547363,2.2651026248931885,2.960489511489868,0.4707682430744171,5.422219753265381,2.846749782562256
,,,0283,unavailable,classic_1000_best,0,0.08854166666666667,0.5833333333333334,0.6408898827373832,0.04259825233409343,0.1552734375,0.13905072165274746,whole,2.738419771194458,0.7328435182571411,7.448805809020996,0.67169588804245,2.9706408977508545,0.6854032874107361,6.050697326660156,3.9634909629821777
,,,0283,unavailable,classic_1000_best,1,0.234375,0.25,5.207538849263528,0.34613130884985777,0.2352294921875,0.2233184148090851,whole,2.5614986419677734,0.9309018850326538,7.213345527648926,3.789058208465576,2.9220902919769287,0.6902395486831665,6.335073947906494,3.9817776679992676
,,,0283,unavailable,classic_1000_best,2,0.140625,0.0,2.1431431453358982,0.14244904616556534,0.1767578125,0.15180654864005147,whole,2.607933521270752,0.9039161801338196,8.98454475402832,4.881793975830078,2.933337688446045,0.6709489226341248,6.4360551834106445,4.096118927001953
,,,0283,unavailable,classic_1000_best,3,0.09375,0.16666666666666666,2.7045104646368827,0.17976164441966486,0.1031494140625,0.14788168683864164,whole,2.4788033962249756,0.9536404013633728,2.985774040222168,4.873238563537598,2.8977837562561035,0.6809879541397095,5.674026012420654,3.9248781204223633
,,,0283,unavailable,classic_1000_best,4,0.15625,0.0,1.1696197433607267,0.07774152518964644,0.1324462890625,0.14488641985570935,whole,2.2097296714782715,0.8215601444244385,8.013773918151855,1.6940357685089111,2.987149477005005,0.6963281035423279,6.176434516906738,3.9427146911621094
,,,0283,unavailable,classic_1000_best,5,0.2864583333333333,0.0,3.179278579857055,0.21131822304117218,0.1971435546875,0.193056208203765,whole,2.083615303039551,1.1646488904953003,2.836329698562622,2.2038276195526123,2.891558885574341,0.6869928240776062,5.553073883056641,3.846414566040039
