case_id,channel,checkpoint,normalized_mse,normalized_sse,normalized_target_ss,physical_mse,physical_sse,physical_target_ss,region,value_count
0276,__all__,run1000_best,0.0004189832618688174,0.6640884700620756,7367.00164216901,0.0063378413023301855,10.045478464193344,7268.526357084028,near_interface_fluid,1585
0276,u,run1000_best,0.00016854754527960544,1.0124651044945898,6315.251107881802,3.8133584428189e-05,0.2290684416601313,4068.6193456096876,far_field_fluid,6007
0276,v,run1000_best,2.2092319878693413e-05,0.13270856551131133,0.050728257064366775,1.3465177488199012e-08,8.088532117161146e-05,2.8934286376985098e-05,far_field_fluid,6007
0276,p,run1000_best,0.0005761722768802282,3.4610668672195306,789.9657575817591,7.73660923160997e-06,0.04647381165428109,16.52042166297224,far_field_fluid,6007
0276,omega,run1000_best,0.00015695733357994516,0.9428427028147306,4058.596956010436,6.787854433838965e-05,0.40774641584070664,1755.2398621391783,far_field_fluid,6007
0276,temperature,run1000_best,0.0001807093612035792,1.0855211327499004,2007.5657920692165,0.009681007773674914,58.15381369646521,42468.54047152518,far_field_fluid,6007
0276,__all__,run1000_best,0.00022089576736441027,6.634604372790062,13171.430341800282,0.0019589539953701177,58.83718325094149,48308.92012987131,far_field_fluid,30035
0277,u,run1000_best,0.02449755223904305,200.68394794224068,9039.017399255536,0.005542528623717698,45.40439448549538,6168.9025844566,whole,8192
0277,v,run1000_best,0.13053342154223996,1069.3297892740297,4800.9080525787385,7.955958146257536e-05,0.6517520913414173,2.926073005089675,whole,8192
0277,p,run1000_best,0.00935901930009219,76.66908610635522,5164.0393673900635,0.00012566915538914927,1.0294817209479108,79.82152136922156,whole,8192
0277,omega,run1000_best,0.17514716148282317,1434.8055468672874,7430.906614031512,0.0757449949531044,620.5029986558312,3213.6020220689397,whole,8192
0277,temperature,run1000_best,0.0005635732127081553,4.616791758505208,1986.678833915096,0.030191890225228057,247.33196472506825,113791.37412613776,whole,8192
0277,__all__,run1000_best,0.0680201455553813,2786.1051619484183,28421.550267170947,0.02233692850778038,914.9205916786843,123256.62632703761,whole,40960
0277,u,run1000_best,0.0002198340764247533,1.7533965935638323,8647.524897156094,4.9737076652968994e-05,0.3967029233840807,6168.9025844566,fluid,7976
0277,v,run1000_best,5.500088121865723e-05,0.4386870286000101,4800.907925010146,3.352280799873326e-08,0.0002673779165978965,2.9260730050896755,fluid,7976
0277,p,run1000_best,0.0012064704790455585,9.622808540867375,3541.919586581364,1.6199999069536063e-05,0.12921119257861963,52.8360698363824,fluid,7976
0277,omega,run1000_best,0.0005341785321351953,4.260607972310318,7430.906600528799,0.00023101340949285666,1.8425629541150248,3213.6020220689393,fluid,7976
0277,temperature,run1000_best,0.000436817790828719,3.484058699649863,1963.8252270331225,0.023401315848292317,186.64889520597953,105828.86212414214,fluid,7976
0277,__all__,run1000_best,0.0004904603519305767,19.559558834991396,26385.08423630953,0.004739659971263135,189.01763965397384,115267.12887350915,fluid,39880
0277,u,run1000_best,7.910487496919755e-05,0.024759825865358832,104.83162101800221,1.7897343273411417e-05,0.005601868444577773,112.47290244937884,near_interface_fluid,313
0277,v,run1000_best,0.000252507655464457,0.07903489616037504,3004.410112834204,1.5390228196440883e-07,4.8171414254859965e-05,1.8311639497249044,near_interface_fluid,313
0277,p,run1000_best,0.001730096780332534,0.5415202922440832,1477.0576334439602,2.3231025198889113e-05,0.007271310887252292,24.676625301990228,near_interface_fluid,313
0277,omega,run1000_best,0.009562251153011478,2.9929846108925924,2061.6344715936166,0.00413533686088655,1.2943604374574902,891.6033869627839,near_interface_fluid,313
0277,temperature,run1000_best,0.0006074108687231474,0.19011960191034513,79.57729687706014,0.032540368247365635,10.185135261425444,4746.3471621244735,near_interface_fluid,313
0277,__all__,run1000_best,0.0024462742665001622,3.828419227072754,6727.511135766843,0.00734339747580129,11.492417049629019,5776.931240788351,near_interface_fluid,1565
0277,u,run1000_best,0.000259124158927731,1.604755916239438,6977.931315777048,5.8626389044985284e-05,0.3630732273555939,4766.6124477332005,far_field_fluid,6193
0277,v,run1000_best,3.40756810887145e-05,0.21103069298240892,0.04647669843901598,2.0768986572150478e-08,0.0001286223338413279,2.576967792136139e-05,far_field_fluid,6193
0277,p,run1000_best,0.0009684549382245466,5.997641432424617,977.2999158677003,1.300402281302565e-05,0.08053391328106785,9.942192440633928,far_field_fluid,6193
0277,omega,run1000_best,0.00017703789191491178,1.0963956646290487,3954.713438989133,7.65626634532358e-05,0.4741525747658893,1710.2382342250153,far_field_fluid,6193
0277,temperature,run1000_best,0.0004741222910759424,2.936239348633311,1419.3093778776472,0.025399801992727414,157.30097374096087,86556.86033974688,far_field_fluid,6193
0277,__all__,run1000_best,0.00038256299224636924,11.846063054908823,13329.300525209968,0.005109603167405046,158.21886207869727,93043.65323991541,far_field_fluid,30965
0278,u,run1000_best,0.01770735458928675,145.05864879543705,9673.533125587313,0.0040062581898018855,32.819267090857046,6514.559044536451,whole,8192
0278,v,run1000_best,0.10877894606873384,891.1171261950676,4245.280003551174,6.630031697005548e-05,0.5431321966186945,2.5878550009046863,whole,8192
0278,p,run1000_best,0.00626442504702268,51.31816998520979,4974.213387898513,8.41161878429306e-05,0.6890798108092875,63.247743989670695,whole,8192
0278,omega,run1000_best,0.13319885779135768,1091.165043026802,7139.840210963358,0.05760382421156207,471.8905279411165,3087.740330904354,whole,8192
0278,temperature,run1000_best,0.0063256657147093215,51.81985353489876,4280.272591827447,0.33888022774073007,2776.1068256520607,338267.9676940225,whole,8192
0278,__all__,run1000_best,0.05445504984222206,2230.4788415374155,30313.139319827806,0.08012814532938137,3282.048832691461,347936.1026684539,whole,40960
0278,u,run1000_best,0.0003516455640694033,2.8061316012738384,9289.290484637862,7.955916794648106e-05,0.6348821602129189,6514.559044536451,fluid,7980
